pHold0	-0.0186131	-0.0305347	-0.00678302	310	pHold5
pHold0	-0.0501656	-0.0914348	-0.0134484	781	pHold5
pHold0	-0.0687043	-0.121722	-0.0234496	481	pHold5
pHold0	-0.0772689	-0.133826	-0.0272642	205	pHold5
pHold0	-0.0812004	-0.139799	-0.0294936	276	pHold5
pHold0	-0.121362	-0.204706	-0.0499983	805	pHold5
pHold0	-0.137418	-0.233432	-0.0678253	114	pHold5
pHold0	-0.142443	-0.244351	-0.0754203	209	pHold5
pHold0	-0.142451	-0.244369	-0.0754354	79	pHold5
pHold0	-0.144718	-0.249316	-0.0796938	152	pHold5
pHold0	-0.150994	-0.276638	-0.0990757	481	pHold5
pHold0	-0.152648	-0.283416	-0.104688	147	pHold5
pHold0	-0.157117	-0.303118	-0.122042	357	pHold5
pHold0	-0.158261	-0.307778	-0.126283	79	pHold5
pHold0	-0.159625	-0.313854	-0.131761	292	pHold5
pHold0	-0.161834	-0.323634	-0.140629	217	pHold5
pHold0	-0.166831	-0.348242	-0.163258	318	pHold5
pHold0	-0.166964	-0.355299	-0.171744	105	pHold5
pHold0	-0.166128	-0.366019	-0.185594	229	pHold5
pHold0	-0.166067	-0.366409	-0.186095	98	pHold5
pHold0	-0.165278	-0.371492	-0.19262	50	pHold5
pHold0	-0.157593	-0.41267	-0.245988	281	pHold5
pHold0	-0.15804	-0.415666	-0.255197	302	pHold5
pHold0	-0.158276	-0.418128	-0.260189	117	pHold5
pHold0	-0.158458	-0.420682	-0.265533	17	pHold5
pHold0	-0.157531	-0.425695	-0.284344	261	pHold5
pHold0	-0.151016	-0.456422	-0.388516	837	pHold5
pHold0	-0.143494	-0.459843	-0.401022	139	pHold5
pHold0	-0.140262	-0.460706	-0.406077	12	pHold5
pHold0	-0.135741	-0.461338	-0.413015	78	pHold5
pHold0	-0.135512	-0.461373	-0.413479	72	pHold5
pHold0	-0.130198	-0.462186	-0.424256	489	pHold5
pHold0	-0.130174	-0.46219	-0.424303	0	pHold5
pHold0	-0.121615	-0.463673	-0.4399	361	pHold5
pHold0	-0.110707	-0.465279	-0.456868	184	pHold5
pHold0	-0.105846	-0.464561	-0.464861	120	pHold5
pHold0	-0.101544	-0.464417	-0.471947	142	pHold5
pHold0	-0.100611	-0.464458	-0.473641	135	pHold5
pHold0	-0.0965861	-0.464777	-0.481314	133	pHold5
pHold0	-0.0815632	-0.465686	-0.511084	440	pHold5
pHold0	-0.0814597	-0.465761	-0.511367	65	pHold5
pHold0	-0.0775906	-0.4683	-0.521063	87	pHold5
pHold0	-0.0692494	-0.47259	-0.536814	280	pHold5
pHold0	-0.062696	-0.475075	-0.547794	354	pHold5
pHold0	-0.0557138	-0.476058	-0.559875	242	pHold5
pHold0	-0.0537404	-0.47705	-0.563047	283	pHold5
pHold0	-0.0394209	-0.488991	-0.600614	477	pHold5
pHold0	-0.0197473	-0.523958	-0.684857	615	pHold5
pHold0	-0.0181767	-0.526772	-0.692941	91	pHold5
pHold0	-0.0173744	-0.528945	-0.699766	30	pHold5
pHold0	-0.0163989	-0.54523	-0.754674	624	pHold5
pHold0	-0.0156749	-0.548702	-0.764097	123	pHold5
pHold0	-0.014796	-0.550519	-0.768758	168	pHold5
pHold0	-0.0135124	-0.552678	-0.773921	152	pHold5
pHold0	-0.00155076	-0.568247	-0.813629	430	pHold5
pHold0	0.0307871	-0.599832	-0.891739	619	pHold5
pHold0	0.0334402	-0.601718	-0.900007	309	pHold5
pHold0	0.0448495	-0.608178	-0.936421	449	pHold5
pHold0	0.0457734	-0.608501	-0.938953	66	pHold5
pHold0	0.0575557	-0.610742	-0.965402	335	pHold5
pHold0	0.0775498	-0.614445	-1.00491	414	pHold5
pHold0	0.0671449	-0.615147	-1.03462	319	pHold5
pHold0	0.0627509	-0.616868	-1.04396	87	pHold5
pHold0	0.0455198	-0.620932	-1.07846	516	pHold5
pHold0	0.0448916	-0.621104	-1.08	268	pHold5
pHold0	0.0364885	-0.623718	-1.10064	272	pHold5
pHold0	0.0354959	-0.623899	-1.10515	54	pHold5
pHold0	0.0272433	-0.625735	-1.13477	202	pHold5
pHold0	0.0283769	-0.62983	-1.1566	174	pHold5
pHold0	0.0330525	-0.634778	-1.17932	327	pHold5
pHold0	0.0404369	-0.639492	-1.20009	228	pHold5
pHold0	0.0442083	-0.641363	-1.21149	16	pHold5
pHold0	0.046505	-0.642047	-1.21943	168	pHold5
pHold0	0.0611611	-0.652652	-1.28167	214	pHold5
pHold0	0.0734989	-0.654276	-1.31978	331	pHold5
pHold0	0.0802717	-0.654641	-1.34436	105	pHold5
pHold0	0.0853151	-0.655271	-1.35628	104	pHold5
pHold0	0.0869114	-0.656206	-1.3625	95	pHold5
pHold0	0.090384	-0.658172	-1.37616	258	pHold5
pHold0	0.12316	-0.667359	-1.48892	1139	pHold5
pHold0	0.121998	-0.687654	-1.51227	218	pHold5
pHold0	0.120532	-0.695886	-1.52266	188	pHold5
pHold0	0.119213	-0.704386	-1.53909	267	pHold5
pHold0	0.116612	-0.714205	-1.55913	83	pHold5
pHold0	0.115788	-0.720485	-1.57097	179	pHold5
pHold0	0.114132	-0.743452	-1.59683	225	pHold5
pHold0	0.103133	-0.795834	-1.62032	181	pHold5
pHold0	0.100093	-0.818033	-1.62851	116	pHold5
pHold0	0.100031	-0.821826	-1.63031	75	pHold5
pHold0	0.10049	-0.841089	-1.64101	437	pHold5
pHold0	0.101013	-0.842771	-1.64197	257	pHold5
pHold0	0.10823	-0.874084	-1.65648	346	pHold5
pHold0	0.109704	-0.884048	-1.66064	176	pHold5
pHold0	0.114274	-0.92476	-1.67967	673	pHold5
pHold0	0.115765	-0.933905	-1.68179	90	pHold5
pHold0	0.118868	-0.956602	-1.68861	131	pHold5
pHold0	0.118862	-0.970214	-1.69706	285	pHold5
pHold0	0.119058	-0.985764	-1.70495	125	pHold5
pHold0	0.118849	-0.988443	-1.70629	99	pHold5
pHold0	0.117725	-1.0019	-1.71312	198	pHold5
pHold0	0.115112	-1.02414	-1.72804	264	pHold5
pHold0	0.110092	-1.07734	-1.759	363	pHold5
pHold0	0.104244	-1.15354	-1.75902	770	pHold5
pHold0	0.10244	-1.18733	-1.75297	173	pHold5
pHold0	0.10101	-1.19075	-1.75293	62	pHold5
pHold0	0.0997645	-1.19404	-1.75283	66	pHold5
pHold0	0.0906811	-1.22099	-1.75347	291	pHold5
pHold0	0.0779459	-1.24454	-1.75622	295	pHold5
pHold0	0.0503094	-1.30075	-1.75031	707	pHold5
pHold0	0.0319311	-1.35745	-1.732	742	pHold5
pHold0	0.0196354	-1.41753	-1.70294	780	pHold5
pHold0	0.0148999	-1.45251	-1.68818	837	pHold5
pHold0	0.0207356	-1.46414	-1.68144	103	pHold5
pHold0	0.0250153	-1.4728	-1.67667	159	pHold5
pHold0	0.0420575	-1.5152	-1.65097	381	pHold5
pHold0	0.0440327	-1.52227	-1.64756	152	pHold5
pHold0	0.0454495	-1.52681	-1.6452	144	pHold5
pHold0	0.0510359	-1.54669	-1.63296	156	pHold5
pHold0	0.0541013	-1.55242	-1.62844	91	pHold5
pHold0	0.0802656	-1.59545	-1.605	583	pHold5
pHold0	0.0856196	-1.6291	-1.60149	405	pHold5
pHold0	0.0867437	-1.64095	-1.59866	105	pHold5
pHold0	0.0866775	-1.67047	-1.59346	263	pHold5
pHold0	0.0908294	-1.69482	-1.59098	207	pHold5
pHold0	0.0953926	-1.70768	-1.58856	193	pHold5
pHold0	0.095406	-1.70769	-1.58855	79	pHold5
pHold0	0.138808	-1.76478	-1.57118	331	pHold5
pHold0	0.141476	-1.76708	-1.56854	72	pHold5
pHold0	0.157911	-1.77903	-1.55294	143	pHold5
pHold0	0.158472	-1.77933	-1.55249	4	pHold5
pHold0	0.175534	-1.79032	-1.53367	176	pHold5
pHold0	0.176203	-1.79177	-1.53251	85	pHold5
pHold0	0.184417	-1.81359	-1.51559	333	pHold5
pHold0	0.231212	-1.91156	-1.44186	1302	pHold5
pHold0	0.229407	-1.91522	-1.44276	71	pHold5
pHold0	0.219512	-1.93699	-1.44743	240	pHold5
pHold0	0.229076	-1.93992	-1.462	138	pHold5
pHold0	0.234838	-1.94362	-1.46669	147	pHold5
pHold0	0.255768	-1.95224	-1.47818	108	pHold5
pHold0	0.257033	-1.95348	-1.47924	15	pHold5
pHold0	0.274893	-1.97704	-1.49219	257	pHold5
pHold0	0.286504	-1.99853	-1.50523	273	pHold5
pHold0	0.32339	-2.03047	-1.54068	514	pHold5
pHold0	0.34213	-2.04374	-1.56146	450	pHold5
